x,mempool_tx_count,date
1649248200000,6136.317708333333,2022-04-06 12:30:00
1649431800000,6752.0625,2022-04-08 15:30:00
1649615400000,1816.0260416666667,2022-04-10 18:30:00
1649799000000,4567.578125,2022-04-12 21:30:00
1649982600000,4166.723958333333,2022-04-15 00:30:00
1650166200000,1959.3489583333333,2022-04-17 03:30:00
1650349800000,4149.130208333333,2022-04-19 06:30:00
1650533400000,2617.15625,2022-04-21 09:30:00
1650717000000,7365.619791666667,2022-04-23 12:30:00
1650900600000,4122.505208333333,2022-04-25 15:30:00
1651084200000,5080.479166666667,2022-04-27 18:30:00
1651267800000,8153.510416666667,2022-04-29 21:30:00
1651451400000,1642.4479166666667,2022-05-02 00:30:00
1651644000000,2988.6458333333335,2022-05-04 06:00:00
1651827600000,19959.317708333332,2022-05-06 09:00:00
1652011200000,3561.3385416666665,2022-05-08 12:00:00
1652194800000,6357.0,2022-05-10 15:00:00
1652378400000,41350.510416666664,2022-05-12 18:00:00
1652562000000,48771.838541666664,2022-05-14 21:00:00
1652745600000,6646.197916666667,2022-05-17 00:00:00
1652929200000,3473.28125,2022-05-19 03:00:00
1653112800000,4662.578125,2022-05-21 06:00:00
1653296400000,4098.53125,2022-05-23 09:00:00
1653480000000,8926.78125,2022-05-25 12:00:00
1653663600000,4423.567708333333,2022-05-27 15:00:00
1653847200000,2215.8802083333335,2022-05-29 18:00:00
1654030800000,5648.119791666667,2022-05-31 21:00:00
1654214400000,9128.145833333334,2022-06-03 00:00:00
1654398000000,2350.921875,2022-06-05 03:00:00
1654581600000,3131.34375,2022-06-07 06:00:00
1654765200000,2548.7447916666665,2022-06-09 09:00:00
1654948800000,5311.197916666667,2022-06-11 12:00:00
1655132400000,9348.75,2022-06-13 15:00:00
1655316000000,5999.59375,2022-06-15 18:00:00
1655499600000,5599.802083333333,2022-06-17 21:00:00
1655683200000,1962.46875,2022-06-20 00:00:00
1655866800000,3807.21875,2022-06-22 03:00:00
1656050400000,2309.75,2022-06-24 06:00:00
1656234000000,6557.354166666667,2022-06-26 09:00:00
1656417600000,7849.432291666667,2022-06-28 12:00:00
1656601200000,2626.7864583333335,2022-06-30 15:00:00
1656784800000,4475.171875,2022-07-02 18:00:00
1656968400000,3292.96875,2022-07-04 21:00:00
1657152000000,10283.005208333334,2022-07-07 00:00:00
1657335600000,2946.1458333333335,2022-07-09 03:00:00
1657519200000,1713.921875,2022-07-11 06:00:00
1657702800000,2649.0729166666665,2022-07-13 09:00:00
1657886400000,6756.973958333333,2022-07-15 12:00:00
1658070000000,2995.3385416666665,2022-07-17 15:00:00
1658253600000,6747.921875,2022-07-19 18:00:00
1658437200000,5716.848958333333,2022-07-21 21:00:00
1658620800000,2126.4322916666665,2022-07-24 00:00:00
1658804400000,2744.7395833333335,2022-07-26 03:00:00
1658988000000,4217.817708333333,2022-07-28 06:00:00
1659171600000,4318.53125,2022-07-30 09:00:00
1659355200000,2306.3541666666665,2022-08-01 12:00:00
1659538800000,5067.317708333333,2022-08-03 15:00:00
1659722400000,6306.442708333333,2022-08-05 18:00:00
1659906000000,2053.6927083333335,2022-08-07 21:00:00
1660089600000,8986.666666666666,2022-08-10 00:00:00
1660275900000,5605.53125,2022-08-12 03:45:00
1660459500000,2277.2604166666665,2022-08-14 06:45:00
1660643100000,4992.239583333333,2022-08-16 09:45:00
1660826700000,8801.854166666666,2022-08-18 12:45:00
1661010300000,2170.3697916666665,2022-08-20 15:45:00
1661193900000,2760.21875,2022-08-22 18:45:00
1661377500000,2402.5729166666665,2022-08-24 21:45:00
1661561100000,2827.59375,2022-08-27 00:45:00
1661744700000,2514.9791666666665,2022-08-29 03:45:00
1661928300000,2764.7083333333335,2022-08-31 06:45:00
1662111900000,6362.088541666667,2022-09-02 09:45:00
1662295500000,1449.8697916666667,2022-09-04 12:45:00
1662479100000,2749.375,2022-09-06 15:45:00
1662662700000,4363.015625,2022-09-08 18:45:00
1662846300000,3163.03125,2022-09-10 21:45:00
1663029900000,3029.7447916666665,2022-09-13 00:45:00
1663213500000,4184.822916666667,2022-09-15 03:45:00
1663397100000,9916.645833333334,2022-09-17 06:45:00
1663580700000,1938.8385416666667,2022-09-19 09:45:00
1663764300000,3169.1145833333335,2022-09-21 12:45:00
1663947900000,6047.614583333333,2022-09-23 15:45:00
1664131500000,2808.0260416666665,2022-09-25 18:45:00
1664315100000,5969.109375,2022-09-27 21:45:00
1664498700000,4090.6822916666665,2022-09-30 00:45:00
1664682300000,1395.9322916666667,2022-10-02 03:45:00
1664865900000,3319.2135416666665,2022-10-04 06:45:00
1665049500000,2779.640625,2022-10-06 09:45:00
1665233100000,2035.75,2022-10-08 12:45:00
1665416700000,1904.0572916666667,2022-10-10 15:45:00
1665600300000,3391.75,2022-10-12 18:45:00
1665783900000,4137.942708333333,2022-10-14 21:45:00
1665967500000,2748.0572916666665,2022-10-17 00:45:00
1666151100000,7420.0625,2022-10-19 03:45:00
1666334700000,3289.7395833333335,2022-10-21 06:45:00
1666518300000,2421.3541666666665,2022-10-23 09:45:00
1666701900000,5132.817708333333,2022-10-25 12:45:00
1666885500000,4569.328125,2022-10-27 15:45:00
1667069100000,3057.3125,2022-10-29 18:45:00
1667252700000,2189.3645833333335,2022-10-31 21:45:00
1667436300000,9132.145833333334,2022-11-03 00:45:00
1667619900000,8525.9375,2022-11-05 03:45:00
1667803500000,2642.6770833333335,2022-11-07 06:45:00
1667987100000,4830.703125,2022-11-09 09:45:00
1668170700000,4018.65625,2022-11-11 12:45:00
1668354300000,2878.0729166666665,2022-11-13 15:45:00
1668537900000,15982.666666666666,2022-11-15 18:45:00
1668721500000,28826.989583333332,2022-11-17 21:45:00
1668905100000,16791.328125,2022-11-20 00:45:00
1669088700000,5677.526041666667,2022-11-22 03:45:00
1669272300000,7666.328125,2022-11-24 06:45:00
1669455900000,8902.119791666666,2022-11-26 09:45:00
1669639500000,2447.0885416666665,2022-11-28 12:45:00
1669823100000,5203.041666666667,2022-11-30 15:45:00
1670006700000,6701.661458333333,2022-12-02 18:45:00
1670190300000,2781.3385416666665,2022-12-04 21:45:00
1670373900000,6462.489583333333,2022-12-07 00:45:00
1670557500000,2237.4322916666665,2022-12-09 03:45:00
1670741100000,4025.265625,2022-12-11 06:45:00
1670924700000,3338.4635416666665,2022-12-13 09:45:00
1671108300000,5068.354166666667,2022-12-15 12:45:00
1671291900000,11814.302083333334,2022-12-17 15:45:00
1671475500000,3135.9322916666665,2022-12-19 18:45:00
1671659100000,2770.078125,2022-12-21 21:45:00
1671842700000,5256.46875,2022-12-24 00:45:00
1672026300000,2337.5729166666665,2022-12-26 03:45:00
1672209900000,6582.791666666667,2022-12-28 06:45:00
1672393500000,3971.8125,2022-12-30 09:45:00
1672577100000,1931.7552083333333,2023-01-01 12:45:00
1672760700000,3045.8697916666665,2023-01-03 15:45:00
1672944300000,3866.7135416666665,2023-01-05 18:45:00
1673127900000,2015.4791666666667,2023-01-07 21:45:00
1673311500000,5390.3125,2023-01-10 00:45:00
1673495100000,6190.869791666667,2023-01-12 03:45:00
1673678700000,3172.4114583333335,2023-01-14 06:45:00
1673862300000,1779.6614583333333,2023-01-16 09:45:00
1674045900000,5881.760416666667,2023-01-18 12:45:00
1674229500000,7803.729166666667,2023-01-20 15:45:00
1674413100000,3262.4010416666665,2023-01-22 18:45:00
1674596700000,5783.526041666667,2023-01-24 21:45:00
1674780300000,3237.2447916666665,2023-01-27 00:45:00
1674963900000,1786.578125,2023-01-29 03:45:00
1675147500000,7049.447916666667,2023-01-31 06:45:00
1675331100000,6673.291666666667,2023-02-02 09:45:00
1675514700000,11249.010416666666,2023-02-04 12:45:00
1675698300000,6618.119791666667,2023-02-06 15:45:00
1675881900000,15797.723958333334,2023-02-08 18:45:00
1676065500000,26820.713541666668,2023-02-10 21:45:00
1676249100000,17186.453125,2023-02-13 00:45:00
1676432700000,20681.333333333332,2023-02-15 03:45:00
1676616300000,9929.375,2023-02-17 06:45:00
1676799900000,5346.192708333333,2023-02-19 09:45:00
1676983500000,4983.614583333333,2023-02-21 12:45:00
1677167100000,4922.322916666667,2023-02-23 15:45:00
1677350700000,8326.536458333334,2023-02-25 18:45:00
1677534300000,11355.479166666666,2023-02-27 21:45:00
1677717900000,13382.369791666666,2023-03-02 00:45:00
1677901500000,22109.109375,2023-03-04 03:45:00
1678085100000,8247.052083333334,2023-03-06 06:45:00
1678268700000,11161.380208333334,2023-03-08 09:45:00
1678452300000,45673.916666666664,2023-03-10 12:45:00
1678635900000,10818.416666666666,2023-03-12 15:45:00
1678819500000,17230.135416666668,2023-03-14 18:45:00
1679003100000,19271.270833333332,2023-03-16 21:45:00
1679186700000,16033.880208333334,2023-03-19 00:45:00
1679370300000,18711.333333333332,2023-03-21 03:45:00
1679553900000,25683.244791666668,2023-03-23 06:45:00
1679737500000,35737.661458333336,2023-03-25 09:45:00
1679921100000,20844.010416666668,2023-03-27 12:45:00
1680104700000,15116.84375,2023-03-29 15:45:00
1680288300000,16437.036458333332,2023-03-31 18:45:00
1680471900000,14273.4375,2023-04-02 21:45:00
1680655500000,30499.46875,2023-04-05 00:45:00
1680839100000,22983.28125,2023-04-07 03:45:00
1681022700000,29459.6875,2023-04-09 06:45:00
1681206300000,21020.0,2023-04-11 09:45:00
1681389900000,11727.661458333334,2023-04-13 12:45:00
1681573500000,9656.723958333334,2023-04-15 15:45:00
1681757100000,7666.34375,2023-04-17 18:45:00
1681940700000,8770.296875,2023-04-19 21:45:00
1682124300000,29611.927083333332,2023-04-22 00:45:00
1682307900000,21566.09375,2023-04-24 03:45:00
1682491500000,49655.239583333336,2023-04-26 06:45:00
1682675100000,34858.364583333336,2023-04-28 09:45:00
1682858700000,57391.208333333336,2023-04-30 12:45:00
1683042300000,43744.526041666664,2023-05-02 15:45:00
1683225900000,38727.375,2023-05-04 18:45:00
1683409500000,57670.348958333336,2023-05-06 21:45:00
1683593100000,58241.291666666664,2023-05-09 00:45:00
1683776700000,72782.18229166667,2023-05-11 03:45:00
1683960300000,89010.79166666667,2023-05-13 06:45:00
1684143900000,57934.036458333336,2023-05-15 09:45:00
1684327500000,75863.36458333333,2023-05-17 12:45:00
1684511100000,100741.828125,2023-05-19 15:45:00
1684694700000,97432.41145833333,2023-05-21 18:45:00
1684878300000,127506.4375,2023-05-23 21:45:00
1685061900000,145935.4375,2023-05-26 00:45:00
1685245500000,114889.20833333333,2023-05-28 03:45:00
1685429100000,129492.375,2023-05-30 06:45:00
1685612700000,97376.68229166667,2023-06-01 09:45:00
1685796300000,121329.13020833333,2023-06-03 12:45:00
1685979900000,105138.02604166667,2023-06-05 15:45:00
1686163500000,157252.41145833334,2023-06-07 18:45:00
1686347100000,123844.0625,2023-06-09 21:45:00
1686530700000,96286.74479166667,2023-06-12 00:45:00
1686714300000,146681.171875,2023-06-14 03:45:00
1686897900000,184625.36458333334,2023-06-16 06:45:00
1687081500000,228069.58333333334,2023-06-18 09:45:00
1687265100000,165978.24479166666,2023-06-20 12:45:00
1687448700000,219196.5625,2023-06-22 15:45:00
1687632300000,202742.1875,2023-06-24 18:45:00
1687815900000,211645.19270833334,2023-06-26 21:45:00
1687999500000,199194.97916666666,2023-06-29 00:45:00
1688183100000,168954.88020833334,2023-07-01 03:45:00
1688366700000,103906.13541666667,2023-07-03 06:45:00
1688551200000,60955.75,2023-07-05 10:00:00
1688734800000,80475.29166666667,2023-07-07 13:00:00
1688918400000,72290.68229166667,2023-07-09 16:00:00
1689102000000,133408.96354166666,2023-07-11 19:00:00
1689286500000,156127.71875,2023-07-13 22:15:00
1689472800000,175789.09375,2023-07-16 02:00:00
1689656400000,173117.69791666666,2023-07-18 05:00:00
1689840000000,171829.94791666666,2023-07-20 08:00:00
1690023600000,196600.51041666666,2023-07-22 11:00:00
1690207200000,147873.13541666666,2023-07-24 14:00:00
1690390800000,157553.97916666666,2023-07-26 17:00:00
1690574400000,168075.72395833334,2023-07-28 20:00:00
1690758000000,200179.015625,2023-07-30 23:00:00
1690941600000,201840.109375,2023-08-02 02:00:00
1691125200000,173977.875,2023-08-04 05:00:00
1691308800000,172952.75,2023-08-06 08:00:00
1691492400000,246972.40104166666,2023-08-08 11:00:00
1691676000000,261944.09375,2023-08-10 14:00:00
1691859600000,314987.0260416667,2023-08-12 17:00:00
1692043200000,262886.3541666667,2023-08-14 20:00:00
1692226800000,263256.5364583333,2023-08-16 23:00:00
1692412200000,267718.0,2023-08-19 02:30:00
1692595800000,185737.55729166666,2023-08-21 05:30:00
1692779400000,216543.15104166666,2023-08-23 08:30:00
1692963000000,260529.0,2023-08-25 11:30:00
1693146600000,161281.9375,2023-08-27 14:30:00
1693332000000,236200.19791666666,2023-08-29 18:00:00
1693515600000,122561.015625,2023-08-31 21:00:00
1693699200000,218743.56770833334,2023-09-03 00:00:00
1693882800000,201556.71354166666,2023-09-05 03:00:00
1694066400000,270416.4947916667,2023-09-07 06:00:00
1694250000000,245176.28125,2023-09-09 09:00:00
1694433600000,264517.15625,2023-09-11 12:00:00
1694617200000,259475.44270833334,2023-09-13 15:00:00
1694800800000,250574.83854166666,2023-09-15 18:00:00
1694984400000,263128.0989583333,2023-09-17 21:00:00
1695168000000,164126.15625,2023-09-20 00:00:00
1695351600000,170999.109375,2023-09-22 03:00:00
1695535200000,177864.59895833334,2023-09-24 06:00:00
1695718800000,172439.45833333334,2023-09-26 09:00:00
1695902400000,194099.52604166666,2023-09-28 12:00:00
1696086000000,131021.78125,2023-09-30 15:00:00
1696269600000,52220.609375,2023-10-02 18:00:00
1696453200000,31632.421875,2023-10-04 21:00:00
1696636800000,32098.552083333332,2023-10-07 00:00:00
1696820400000,27818.239583333332,2023-10-09 03:00:00
1697004000000,22897.338541666668,2023-10-11 06:00:00
1697187600000,22874.484375,2023-10-13 09:00:00
1697371200000,17451.338541666668,2023-10-15 12:00:00
1697554800000,19950.098958333332,2023-10-17 15:00:00
1697738400000,15470.026041666666,2023-10-19 18:00:00
1697922000000,16941.130208333332,2023-10-21 21:00:00
1698105600000,16235.020833333334,2023-10-24 00:00:00
1698289200000,42888.0625,2023-10-26 03:00:00
1698472800000,34937.505208333336,2023-10-28 06:00:00
1698656400000,26135.802083333332,2023-10-30 09:00:00
1698840000000,27589.229166666668,2023-11-01 12:00:00
1699023600000,76403.296875,2023-11-03 15:00:00
1699208100000,172448.86458333334,2023-11-05 18:15:00
1699391700000,134587.53645833334,2023-11-07 21:15:00
1699578000000,190590.19270833334,2023-11-10 01:00:00
1699761600000,146309.77604166666,2023-11-12 04:00:00
1699947000000,195652.22395833334,2023-11-14 07:30:00
1700130600000,177465.66666666666,2023-11-16 10:30:00
1700314200000,169344.30729166666,2023-11-18 13:30:00
1700497800000,176303.83854166666,2023-11-20 16:30:00
1700681400000,187909.78645833334,2023-11-22 19:30:00
1700865000000,173950.90104166666,2023-11-24 22:30:00
1701048600000,183075.24479166666,2023-11-27 01:30:00
1701233100000,170893.08333333334,2023-11-29 04:45:00
1701416700000,145936.68229166666,2023-12-01 07:45:00
1701600300000,162308.34895833334,2023-12-03 10:45:00
1701783900000,187157.046875,2023-12-05 13:45:00
1701967500000,171357.6875,2023-12-07 16:45:00
1702151100000,142322.00520833334,2023-12-09 19:45:00
1702334700000,149427.73958333334,2023-12-11 22:45:00
1702518300000,191547.78125,2023-12-14 01:45:00
1702701900000,171545.34895833334,2023-12-16 04:45:00
1702885500000,146878.59895833334,2023-12-18 07:45:00
1703069100000,153335.96875,2023-12-20 10:45:00
1703252700000,194154.25,2023-12-22 13:45:00
1703436300000,149617.625,2023-12-24 16:45:00
1703623500000,159816.484375,2023-12-26 20:45:00
1703807100000,68185.52083333333,2023-12-28 23:45:00
1703993400000,154925.32291666666,2023-12-31 03:30:00
1704177000000,94225.07291666667,2024-01-02 06:30:00
1704360600000,70095.03125,2024-01-04 09:30:00
1704544200000,73636.17708333333,2024-01-06 12:30:00
1704727800000,80405.99479166667,2024-01-08 15:30:00
1704911400000,83203.734375,2024-01-10 18:30:00
1705095000000,98131.94270833333,2024-01-12 21:30:00
1705278600000,190936.984375,2024-01-15 00:30:00
1705462200000,138584.72395833334,2024-01-17 03:30:00
1705645800000,156386.17708333334,2024-01-19 06:30:00
1705829400000,154486.16145833334,2024-01-21 09:30:00
1706013000000,141208.796875,2024-01-23 12:30:00
1706196600000,67809.34375,2024-01-25 15:30:00
1706380200000,73443.484375,2024-01-27 18:30:00
1706563800000,113840.55729166667,2024-01-29 21:30:00
1706747400000,97031.92708333333,2024-02-01 00:30:00
1706931000000,85398.64583333333,2024-02-03 03:30:00
1707114600000,92567.44791666667,2024-02-05 06:30:00
1707298200000,99448.36458333333,2024-02-07 09:30:00
1707481800000,138993.15104166666,2024-02-09 12:30:00
1707665400000,111705.34375,2024-02-11 15:30:00
1707849000000,128446.54166666667,2024-02-13 18:30:00
1708032600000,133038.34375,2024-02-15 21:30:00
1708216200000,133294.94791666666,2024-02-18 00:30:00
1708399800000,134937.49479166666,2024-02-20 03:30:00
1708583400000,140018.94270833334,2024-02-22 06:30:00
1708767000000,132013.83854166666,2024-02-24 09:30:00
1708950600000,99908.33854166667,2024-02-26 12:30:00
1709134200000,115876.5,2024-02-28 15:30:00
1709317800000,123680.125,2024-03-01 18:30:00
1709501400000,123139.20833333333,2024-03-03 21:30:00
1709685000000,140654.8125,2024-03-06 00:30:00
1709868600000,122895.578125,2024-03-08 03:30:00
1710052200000,123644.13541666667,2024-03-10 06:30:00
1710235800000,110611.66145833333,2024-03-12 09:30:00
1710419400000,78963.86458333333,2024-03-14 12:30:00
1710603000000,86810.33854166667,2024-03-16 15:30:00
1710786600000,84458.61979166667,2024-03-18 18:30:00
1710970200000,71416.359375,2024-03-20 21:30:00
1711153800000,70535.875,2024-03-23 00:30:00
1711337400000,60964.296875,2024-03-25 03:30:00
1711521000000,59124.817708333336,2024-03-27 06:30:00
1711704600000,60154.583333333336,2024-03-29 09:30:00
1711888200000,61236.729166666664,2024-03-31 12:30:00
1712071800000,60913.541666666664,2024-04-02 15:30:00
1712255400000,70853.72395833333,2024-04-04 18:30:00
1712439000000,68508.20833333333,2024-04-06 21:30:00
1712622600000,82979.72395833333,2024-04-09 00:30:00
1712806200000,110586.69791666667,2024-04-11 03:30:00
1712990700000,142052.19270833334,2024-04-13 06:45:00
1713174300000,118463.171875,2024-04-15 09:45:00
1713357900000,119837.56770833333,2024-04-17 12:45:00
1713541500000,128124.51041666667,2024-04-19 15:45:00
1713741300000,144631.734375,2024-04-21 23:15:00
1713928500000,102451.02604166667,2024-04-24 03:15:00
1714112100000,69715.61458333333,2024-04-26 06:15:00
1714295700000,80518.46354166667,2024-04-28 09:15:00
1714479300000,76321.234375,2024-04-30 12:15:00
1714662900000,96740.48958333333,2024-05-02 15:15:00
1714846500000,108689.10416666667,2024-05-04 18:15:00
1715030100000,116745.390625,2024-05-06 21:15:00
1715213700000,119346.65625,2024-05-09 00:15:00
1715397300000,145949.54166666666,2024-05-11 03:15:00
1715580900000,111330.515625,2024-05-13 06:15:00
1715764500000,137878.78645833334,2024-05-15 09:15:00
1715949000000,158464.66145833334,2024-05-17 12:30:00
1716132600000,149848.58333333334,2024-05-19 15:30:00
1716316200000,176231.70833333334,2024-05-21 18:30:00
1716499800000,163975.546875,2024-05-23 21:30:00
1716683400000,180168.84895833334,2024-05-26 00:30:00
1716867000000,164125.6875,2024-05-28 03:30:00
1717076700000,191700.61979166666,2024-05-30 13:45:00
1717260300000,36418.473958333336,2024-06-01 16:45:00
1717443900000,80811.390625,2024-06-03 19:45:00
1717627500000,189834.421875,2024-06-05 22:45:00
1717812900000,204361.30729166666,2024-06-08 02:15:00
1717996500000,195901.01041666666,2024-06-10 05:15:00
1718180100000,200461.54166666666,2024-06-12 08:15:00
1718370900000,64310.171875,2024-06-14 13:15:00
1718554500000,88624.63541666667,2024-06-16 16:15:00
1718738100000,142120.375,2024-06-18 19:15:00
1718922600000,159657.48958333334,2024-06-20 22:30:00
1719106200000,172836.359375,2024-06-23 01:30:00
1719290700000,151146.16145833334,2024-06-25 04:45:00
1719474300000,187102.94791666666,2024-06-27 07:45:00
1719658800000,188226.52604166666,2024-06-29 11:00:00
1719842400000,149040.53125,2024-07-01 14:00:00
1720026000000,123591.97395833333,2024-07-03 17:00:00
1720209600000,140137.33333333334,2024-07-05 20:00:00
1720393200000,140201.49479166666,2024-07-07 23:00:00
1720576800000,48835.921875,2024-07-10 02:00:00
1720760400000,113759.0,2024-07-12 05:00:00
1720944000000,126095.75,2024-07-14 08:00:00
1721127600000,94185.41666666667,2024-07-16 11:00:00
1721311200000,116148.39583333333,2024-07-18 14:00:00
1721494800000,108857.85416666667,2024-07-20 17:00:00
1721678400000,163595.390625,2024-07-22 20:00:00
1721862000000,162629.47916666666,2024-07-24 23:00:00
1722045600000,136118.64583333334,2024-07-27 02:00:00
1722229200000,143839.98958333334,2024-07-29 05:00:00
1722412800000,128968.0,2024-07-31 08:00:00
1722596400000,102242.140625,2024-08-02 11:00:00
1722780000000,161531.578125,2024-08-04 14:00:00
1722963600000,200544.296875,2024-08-06 17:00:00
1723147200000,75753.625,2024-08-08 20:00:00
1723330800000,45273.265625,2024-08-10 23:00:00
1723514400000,64849.458333333336,2024-08-13 02:00:00
1723698000000,122207.29166666667,2024-08-15 05:00:00
1723881600000,126154.63020833333,2024-08-17 08:00:00
1724065200000,173825.04166666666,2024-08-19 11:00:00
1724248800000,193447.79166666666,2024-08-21 14:00:00
1724432400000,181518.05208333334,2024-08-23 17:00:00
1724616000000,193013.30208333334,2024-08-25 20:00:00
1724799600000,164331.41145833334,2024-08-27 23:00:00
1724983200000,128619.265625,2024-08-30 02:00:00
1725166800000,113360.421875,2024-09-01 05:00:00
1725350400000,135873.234375,2024-09-03 08:00:00
1725534000000,152754.09375,2024-09-05 11:00:00
1725717600000,153254.43229166666,2024-09-07 14:00:00
1725901200000,187465.35416666666,2024-09-09 17:00:00
1726084800000,194198.58854166666,2024-09-11 20:00:00
1726268400000,203408.03125,2024-09-13 23:00:00
1726452000000,175677.90625,2024-09-16 02:00:00
1726635600000,159451.54166666666,2024-09-18 05:00:00
1726819200000,170184.54166666666,2024-09-20 08:00:00
1727002800000,133768.43229166666,2024-09-22 11:00:00
1727186400000,117246.90104166667,2024-09-24 14:00:00
1727370000000,102976.81770833333,2024-09-26 17:00:00
1727553600000,133692.609375,2024-09-28 20:00:00
1727737200000,130204.64583333333,2024-09-30 23:00:00
1727920800000,142416.953125,2024-10-03 02:00:00
1728104400000,137159.86458333334,2024-10-05 05:00:00
1728288000000,155151.984375,2024-10-07 08:00:00
1728471600000,168842.859375,2024-10-09 11:00:00
1728655200000,203401.80729166666,2024-10-11 14:00:00
1728838800000,213357.02604166666,2024-10-13 17:00:00
1729022400000,169362.68229166666,2024-10-15 20:00:00
1729206000000,174296.35416666666,2024-10-17 23:00:00
1729389600000,154463.1875,2024-10-20 02:00:00
1729573200000,130088.83854166667,2024-10-22 05:00:00
1729756800000,110434.6875,2024-10-24 08:00:00
1729940400000,101503.95833333333,2024-10-26 11:00:00
1730124000000,85637.83333333333,2024-10-28 14:00:00
1730307600000,123499.15104166667,2024-10-30 17:00:00
1730493900000,119038.265625,2024-11-01 20:45:00
1730677500000,114329.97395833333,2024-11-03 23:45:00
1730861100000,107174.22395833333,2024-11-06 02:45:00
1731044700000,110971.38541666667,2024-11-08 05:45:00
1731228300000,138005.28125,2024-11-10 08:45:00
1731411900000,144785.89583333334,2024-11-12 11:45:00
1731595500000,185231.515625,2024-11-14 14:45:00
1731779100000,173126.15104166666,2024-11-16 17:45:00
1731962700000,180544.15104166666,2024-11-18 20:45:00
1732146300000,185767.36458333334,2024-11-20 23:45:00
1732329900000,155676.14583333334,2024-11-23 02:45:00
1732513500000,130009.73958333333,2024-11-25 05:45:00
1732697100000,126283.296875,2024-11-27 08:45:00
1732880700000,117150.65104166667,2024-11-29 11:45:00
1733064300000,101539.28125,2024-12-01 14:45:00
1733247900000,133887.53645833334,2024-12-03 17:45:00
1733431500000,135658.125,2024-12-05 20:45:00
1733615100000,145720.30729166666,2024-12-07 23:45:00
1733798700000,140182.96354166666,2024-12-10 02:45:00
1733982300000,139158.51041666666,2024-12-12 05:45:00
1734165900000,138107.01041666666,2024-12-14 08:45:00
1734349500000,125904.82291666667,2024-12-16 11:45:00
1734533100000,131854.36979166666,2024-12-18 14:45:00
1734716700000,144615.76041666666,2024-12-20 17:45:00
1734900300000,131457.48958333334,2024-12-22 20:45:00
1735083900000,120404.99479166667,2024-12-24 23:45:00
1735267500000,98245.30208333333,2024-12-27 02:45:00
1735451100000,136064.17708333334,2024-12-29 05:45:00
1735634700000,152000.10416666666,2024-12-31 08:45:00
1735818300000,157591.51041666666,2025-01-02 11:45:00
1736001900000,156689.0625,2025-01-04 14:45:00
1736185500000,152421.15104166666,2025-01-06 17:45:00
1736369100000,164343.77604166666,2025-01-08 20:45:00
1736552700000,173281.28125,2025-01-10 23:45:00
1736736300000,145953.859375,2025-01-13 02:45:00
1736919900000,122436.9375,2025-01-15 05:45:00
1737103500000,128194.70833333333,2025-01-17 08:45:00
1737287100000,114951.99479166667,2025-01-19 11:45:00
1737470700000,120773.42708333333,2025-01-21 14:45:00
1737654300000,106519.15625,2025-01-23 17:45:00
1737837900000,103788.109375,2025-01-25 20:45:00
1738021500000,64214.958333333336,2025-01-27 23:45:00
1738205100000,57096.5,2025-01-30 02:45:00
1738388700000,13417.59375,2025-02-01 05:45:00
1738572300000,5908.09375,2025-02-03 08:45:00
1738755900000,7346.125,2025-02-05 11:45:00
1738939500000,14021.854166666666,2025-02-07 14:45:00
1739123100000,6156.75,2025-02-09 17:45:00
1739306700000,8163.916666666667,2025-02-11 20:45:00
1739490300000,10111.895833333334,2025-02-13 23:45:00
1739673900000,2747.75,2025-02-16 02:45:00
1739857500000,6521.114583333333,2025-02-18 05:45:00
1740041100000,33921.161458333336,2025-02-20 08:45:00
1740224700000,73987.64583333333,2025-02-22 11:45:00
1740408300000,122246.453125,2025-02-24 14:45:00
1740591900000,98404.625,2025-02-26 17:45:00
1740775500000,22342.973958333332,2025-02-28 20:45:00
